time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-10-18T00:41:42.409Z,63.1318,-150.2663,79.2,1.5,ml,,,,0.6,ak,ak024dex67sy,2024-10-18T00:43:10.018Z,"72 km WSW of Cantwell, Alaska",earthquake,,1,,,automatic,ak,ak
2024-10-18T00:39:47.050Z,38.792835235596,-122.75800323486,0.10000000149012,0.8,md,10,205,0.007892,0.05,nc,nc75075621,2024-10-18T01:34:27.962Z,"2 km N of The Geysers, CA",earthquake,0.53,0.629999995,0.09,11,automatic,nc,nc
2024-10-18T00:18:51.800Z,38.803333282471,-122.77016448975,1.9800000190735,1.09,md,15,80,0.008603,0.03,nc,nc75075616,2024-10-18T00:57:15.697Z,"3 km  of The Geysers, CA",earthquake,0.28,0.460000008,0.17,15,automatic,nc,nc
2024-10-18T00:13:15.860Z,38.833999633789,-122.80249786377,1.2400000095367,0.65,md,8,72,0.01046,0.01,nc,nc75075611,2024-10-18T00:47:17.638Z,"7 km WNW of Cobb, CA",earthquake,0.37,1.38,0.07,9,automatic,nc,nc
2024-10-18T00:04:28.920Z,62.5551,-152.1775,3.7,1.3,ml,,,,0.54,ak,ak024dewy9e5,2024-10-18T00:07:04.982Z,"72 km W of Petersville, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-10-17T23:54:27.053Z,63.9448,-149.0291,0,2.3,ml,,,,0.68,ak,ak024ddneldd,2024-10-17T23:56:32.781Z,"9 km SSE of Ferry, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-10-17T23:53:55.460Z,33.3031667,-116.3283333,11.15,1.37,ml,53,47,0.0401,0.18,ci,ci40955816,2024-10-18T00:27:41.480Z,"7 km NE of Borrego Springs, CA",earthquake,0.19,0.32,0.194,24,reviewed,ci,ci
2024-10-17T23:22:37.975Z,62.2893,-148.8638,30,1.7,ml,,,,0.61,ak,ak024ddn7rat,2024-10-17T23:24:34.732Z,"53 km ENE of Susitna North, Alaska",earthquake,,0.2,,,automatic,ak,ak
2024-10-17T23:17:16.393Z,64.9777,-147.4451,1.4,1.3,ml,,,,0.86,ak,ak024ddn6n1z,2024-10-17T23:19:28.190Z,"8 km ENE of Fox, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-10-17T23:13:39.060Z,35.5886667,-117.4183333,8.68,1.19,ml,12,92,0.03582,0.13,ci,ci40955792,2024-10-18T00:51:17.633Z,"20 km S of Trona, CA",earthquake,0.29,0.57,0.121,14,reviewed,ci,ci
2024-10-17T23:06:46.800Z,19.166666030884,-155.52217102051,30.159999847412,2.24000001,md,47,116,0.05787,0.140000001,hv,hv74502481,2024-10-17T23:08:26.550Z,"6 km SW of Pāhala, Hawaii",earthquake,0.47,0.589999974,0.170000002,17,automatic,hv,hv
2024-10-17T22:57:41.850Z,60.038166666667,-153.08266666667,0.87,-1.09,ml,6,99,0.02149,0.22,av,av93320818,2024-10-18T01:39:04.280Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.54,0.74,0.23199378889506,6,reviewed,av,av
2024-10-17T22:23:00.708Z,64.0884,-148.4219,102.3,1.3,ml,,,,0.44,ak,ak024ddmmgja,2024-10-17T22:24:47.468Z,"34 km ENE of Ferry, Alaska",earthquake,,1.8,,,automatic,ak,ak
2024-10-17T22:12:47.950Z,61.293833333333,-152.2585,2.83,-0.57,ml,6,162,0.05751,0.07,av,av93320773,2024-10-18T01:36:48.620Z,"65 km WNW of Tyonek, Alaska",earthquake,0.61,0.79,0.27890329556239,7,reviewed,av,av
2024-10-17T22:06:44.010Z,34.9918333,-118.1905,-0.84,1.63,ml,15,58,0.117,0.2,ci,ci40955768,2024-10-18T00:55:27.767Z,"7 km SSW of Mojave, CA",quarry blast,0.48,31.61,0.175,32,reviewed,ci,ci
2024-10-17T21:49:12.380Z,17.8955,-66.754666666667,6.32,2.83,md,13,216,0.1287,0.05,pr,pr71462853,2024-10-17T22:08:15.450Z,"11 km SSW of Tallaboa, Puerto Rico",earthquake,0.72,0.45,0.22897001153599,6,reviewed,pr,pr
2024-10-17T21:47:44.830Z,61.301166666667,-152.26633333333,-0.71,-0.56,ml,8,139,0.06459,0.09,av,av93320743,2024-10-18T01:29:21.850Z,"66 km WNW of Beluga, Alaska",earthquake,0.29,3.94,0.37054959414799,8,reviewed,av,av
2024-10-17T21:42:50.950Z,51.908,179.59583333333,11.13,0.77,ml,5,158,0.02287,0.24,av,av93024344,2024-10-18T01:12:18.340Z,"259 km W of Adak, Alaska",earthquake,1.47,1.74,0.23739892792086,5,reviewed,av,av
2024-10-17T21:39:44.170Z,61.295333333333,-152.26216666667,2.05,-0.6,ml,9,136,0.0598,0.06,av,av93024369,2024-10-18T01:27:00.170Z,"65 km WNW of Tyonek, Alaska",earthquake,0.27,0.91,0.14624697918916,9,reviewed,av,av
2024-10-17T21:33:17.480Z,60.045833333333,-153.09966666667,3.35,-0.9,ml,6,112,0.02147,0.11,av,av93320733,2024-10-18T01:05:29.570Z,"63 km ENE of Pedro Bay, Alaska",earthquake,0.43,0.82,0.40058420531471,6,reviewed,av,av
2024-10-17T21:30:45.270Z,32.7736667,-115.8408333,7.65,1.74,ml,28,57,0.1218,0.2,ci,ci40955736,2024-10-18T00:44:06.905Z,"15 km ENE of Ocotillo, CA",earthquake,0.24,0.76,0.196,41,reviewed,ci,ci
2024-10-17T21:18:46.750Z,61.303,-152.26783333333,-1.09,-0.69,ml,8,139,0.06623,0.08,av,av93024364,2024-10-18T01:23:58.410Z,"66 km WNW of Beluga, Alaska",earthquake,0.29,4.98,0.21125935518848,7,reviewed,av,av
2024-10-17T21:16:47.770Z,61.297,-152.26416666667,1.47,-0.94,ml,7,191,0.06148,0.02,av,av93024359,2024-10-18T01:19:51.400Z,"65 km WNW of Tyonek, Alaska",earthquake,0.36,0.94,0.22285542832888,6,reviewed,av,av
2024-10-17T21:16:14.750Z,61.300666666667,-152.265,0.78,-0.61,ml,8,138,0.06378,0.07,av,av93024349,2024-10-18T01:15:35.560Z,"65 km WNW of Beluga, Alaska",earthquake,0.26,1.67,0.20190319928098,9,reviewed,av,av
